PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,SAMPLE_TYPE,TAXA_ID,TARGET_TAXON,ALGAL_GROUP,ABUNDANCE,BIOVOLUME,DENSITY,IS_DISTINCT
1/10/2025,2021439,NLA_WI-10228,NLA22_WI-10103,8/10/2022,1,WI,PHYX,4183,PENNALES,DIATOM,3,13504.86,62,0
1/10/2025,2021141,NLA_OR-10279,NLA22_OR-10012,8/3/2022,1,OR,PHYX,4183,PENNALES,DIATOM,14,8006.27,48,0
1/10/2025,2020701,NLA_IN-10305,NLA22_IN-10159,6/30/2022,1,IN,PHYX,4183,PENNALES,DIATOM,86,25967.4,93,0
1/10/2025,2021639,NLA_AR-10014,NES22-10107,8/31/2022,1,AR,PHYX,4183,PENNALES,DIATOM,44,111235.58,203,1
1/10/2025,2021517,NLA_WA-10121,NLA22_WA-10011,8/17/2022,1,WA,PHYX,4183,PENNALES,DIATOM,2,1739.76,19,1
1/10/2025,2021841,NLA_MO-10072,NLA22_MO-10020,9/27/2022,1,MO,PHYX,4183,PENNALES,DIATOM,7,743.61,6,1
1/10/2025,2021797,NLA_NY-10090,NLA22_NY-10054,9/20/2022,1,NY,PHYX,4183,PENNALES,DIATOM,27,20709.47,27,0
1/10/2025,2021417,NLA_SD-10330,NLA22_SD-10144,8/9/2022,1,SD,PHYX,4183,PENNALES,DIATOM,5,11068.53,49,1
1/10/2025,2020603,NLA_MT-10230,NLA22_MT-10077,6/23/2022,1,MT,PHYX,4183,PENNALES,DIATOM,25,10979.56,25,0
1/10/2025,2020464,NLA_AR-10052,NLA22_AR-10021,6/14/2022,1,AR,PHYX,4183,PENNALES,DIATOM,10,43497.37,544,0
1/10/2025,2020316,NLA_CA-10285,NLA22_CA-10126,6/6/2022,1,CA,PHYX,4183,PENNALES,DIATOM,13,5335.2,25,0
1/10/2025,2021459,NLA_ND-10260,NLA22_ND-10032,8/11/2022,1,ND,PHYX,4183,PENNALES,DIATOM,126,102092.16,403,0
1/10/2025,2020563,NLA_IN-10023,NES22-10059,6/21/2022,1,IN,PHYX,4183,PENNALES,DIATOM,2,248.42,1,0
1/10/2025,2021468,NLA_OR-10134,NLA22_OR-10007,8/11/2022,1,OR,PHYX,4183,PENNALES,DIATOM,3,2138.17,6,1
1/10/2025,2021616,NLA_IL-10079,NLA22_IL-10028,8/28/2022,1,IL,PHYX,4183,PENNALES,DIATOM,4,13223.94,108,0
1/10/2025,2021737,NLA_MN-10335,NLA22_MN-10028,9/14/2022,1,MN,PHYX,4183,PENNALES,DIATOM,2,2446.56,77,1
1/10/2025,2021580,NLA_WA-10169,NLA22_WA-10058,8/24/2022,1,WA,PHYX,4183,PENNALES,DIATOM,10,5031.76,23,0
1/10/2025,2020354,NLA_SD-10203,NLA22_SD-10018,6/7/2022,1,SD,PHYX,4183,PENNALES,DIATOM,5,2635.36,5,0
1/10/2025,2021391,NLA_IA-10095,NLA22_IA-10012,8/8/2022,1,IA,PHYX,4183,PENNALES,DIATOM,3,666.07,12,1
1/10/2025,2020334,NLA_KY-10056,NLA22_KY-10018,6/6/2022,1,KY,PHYX,4183,PENNALES,DIATOM,1,3254.15,23,0
1/10/2025,2021697,NLA_MS-10048,NLA22_MS-10003,9/8/2022,2,MS,PHYX,4183,PENNALES,DIATOM,25,49766.06,721,1
1/10/2025,2021542,NLA_IL-10070,NLA22_IL-10019,8/19/2022,1,IL,PHYX,4183,PENNALES,DIATOM,2,5626.97,21,0
1/10/2025,2020569,NLA_FL-10006,NES22-10028,6/23/2022,1,FL,PHYX,4183,PENNALES,DIATOM,1,197.18,2,1
1/10/2025,2021067,NLA_MT-10299,NLA22_MT-10121,7/27/2022,1,MT,PHYX,4183,PENNALES,DIATOM,25,22713.93,48,1
1/10/2025,2021115,NLA_TN-10049,NLA22_TN-10011,8/2/2022,1,TN,PHYX,4183,PENNALES,DIATOM,18,43617.41,178,0
1/10/2025,2021802,NLA_WV-10055,NLA22_WV-10029,9/20/2022,1,WV,PHYX,4183,PENNALES,DIATOM,3,1798.2,12,0
1/10/2025,2021429,NLA_MN-10362,NLA22_MN-10075,8/9/2022,1,MN,PHYX,4183,PENNALES,DIATOM,2,68870.84,344,0
1/10/2025,2020349,NLA_WI-10007,NES22-10080,6/8/2022,1,WI,PHYX,4183,PENNALES,DIATOM,1,1506.55,4,0
1/10/2025,2020991,NLA_ID-10014,NES22-10210,7/24/2022,1,ID,PHYX,4183,PENNALES,DIATOM,2,2796.1,15,1
1/10/2025,2020389,NLA_LA-10012,NES22-10119,6/12/2022,1,LA,PHYX,4183,PENNALES,DIATOM,40,169881.4,459,1
1/10/2025,2020397,NLA_LA-10438,NLA22_LA-10302,6/13/2022,1,LA,PHYX,4183,PENNALES,DIATOM,7,10714.33,30,0
1/10/2025,2020298,NLA_LA-10023,NES22-10112,6/2/2022,1,LA,PHYX,4183,PENNALES,DIATOM,2,6912.13,38,0
1/10/2025,2021659,NLA_SD-10353,NLA22_SD-10167,8/31/2022,1,SD,PHYX,4183,PENNALES,DIATOM,7,245662.11,671,1
1/10/2025,2021392,NLA_NE-10206,NLA22_NE-10059,8/8/2022,1,NE,PHYX,4183,PENNALES,DIATOM,2,30416.35,56,0
1/10/2025,2021564,NLA_GA-10137,NLA22_GA-10087,8/23/2022,1,GA,PHYX,4183,PENNALES,DIATOM,1,1562.35,5,0
1/10/2025,2021155,NLA_ID-10317,NLA22_ID-10150,8/3/2022,1,ID,PHYX,4183,PENNALES,DIATOM,1,92.17,1,0
1/10/2025,2020410,NLA_WA-10129,NLA22_WA-10032,9/8/2022,1,WA,PHYX,4183,PENNALES,DIATOM,1,330.18,3,0
1/10/2025,2021822,NLA_OH-10009,NES22-10086,9/21/2022,1,OH,PHYX,4183,PENNALES,DIATOM,18,56539.23,503,0
1/10/2025,2021113,NLA_IN-10187,NLA22_IN-10050,8/1/2022,1,IN,PHYX,4183,PENNALES,DIATOM,3,2332.6,8,0
1/10/2025,2020949,NLA_VT-10049,NLA22_VT-10014,7/21/2022,1,VT,PHYX,4183,PENNALES,DIATOM,273,531353.91,945,0
1/10/2025,2020661,NLA_VA-10058,NLA22_VA-10004,6/29/2022,2,VA,PHYX,4183,PENNALES,DIATOM,1,7701.37,31,1
1/10/2025,2021028,NLA_WY-10186,NLA22_WY-10088,7/26/2022,1,WY,PHYX,4183,PENNALES,DIATOM,20,69690.41,244,0
1/10/2025,2020342,NLA_LA-10169,NLA22_LA-10039,6/7/2022,1,LA,PHYX,4183,PENNALES,DIATOM,3,9762.44,121,0
1/10/2025,2020622,NLA_SD-10233,NLA22_SD-10069,6/27/2022,1,SD,PHYX,4183,PENNALES,DIATOM,6,1419.64,17,0
1/10/2025,2020973,NLA_WY-10130,NLA22_WY-10045,7/21/2022,1,WY,PHYX,4183,PENNALES,DIATOM,1,3464.22,6,1
1/10/2025,2021703,NLA_OK-10181,NLA22_OK-10070,9/8/2022,1,OK,PHYX,4183,PENNALES,DIATOM,3,52694.41,240,1
1/10/2025,2021138,NLA_IN-10192,NLA22_IN-10055,8/3/2022,1,IN,PHYX,4183,PENNALES,DIATOM,5,1039.78,9,0
1/10/2025,2020585,NLA_IN-10153,NLA22_IN-10004,8/10/2022,1,IN,PHYX,4183,PENNALES,DIATOM,1,1967.74,5,0
1/10/2025,2020329,NLA_GA-10103,NLA22_GA-10053,6/7/2022,1,GA,PHYX,4183,PENNALES,DIATOM,3,8691.63,20,0
1/10/2025,2020488,NLA_ND-10144,NLA22_ND-10002,6/20/2022,2,ND,PHYX,4183,PENNALES,DIATOM,2,25566269.23,208,0
1/10/2025,2021829,NLA_MA-10008,NES22-10004,9/23/2022,1,MA,PHYX,4183,PENNALES,DIATOM,20,17586.83,45,0
1/10/2025,2021668,NLA_IL-10064,NLA22_IL-10013,8/31/2022,1,IL,PHYX,4183,PENNALES,DIATOM,1,915.3,7,1
1/10/2025,2021146,NLA_CA-10319,NLA22_CA-10160,8/2/2022,1,CA,PHYX,4183,PENNALES,DIATOM,2,6190.84,19,1
1/10/2025,2020420,NLA_WV-10033,NLA22_WV-10011,6/14/2022,1,WV,PHYX,4183,PENNALES,DIATOM,66,188100.86,327,0
1/10/2025,2021814,NLA_CA-10333,NLA22_CA-10174,9/21/2022,1,CA,PHYX,4183,PENNALES,DIATOM,16,645492.05,1661,0
1/10/2025,2020485,NLA_WI-10243,NLA22_WI-10118,6/16/2022,1,WI,PHYX,4183,PENNALES,DIATOM,44,29879.1,63,0
1/10/2025,2021489,NLA_MS-10094,NLA22_MS-10049,8/16/2022,1,MS,PHYX,4183,PENNALES,DIATOM,2,13248.9,319,0
1/10/2025,2021423,NLA_NY-10099,NLA22_NY-10063,8/10/2022,1,NY,PHYX,4183,PENNALES,DIATOM,1,1173.93,5,0
1/10/2025,2021820,NLA_WV-10037,NLA22_WV-10015,9/21/2022,2,WV,PHYX,4183,PENNALES,DIATOM,1,2819.58,9,0
1/10/2025,2020256,NLA_AZ-10015,NES22-10198,5/20/2022,1,AZ,PHYX,4183,PENNALES,DIATOM,9,9025.57,33,0
1/10/2025,2021535,NLA_IL-10061,NLA22_IL-10010,8/18/2022,1,IL,PHYX,4183,PENNALES,DIATOM,46,113318.67,233,0
1/10/2025,2021157,NLA_IN-10280,NLA22_IN-10021,8/4/2022,1,IN,PHYX,4183,PENNALES,DIATOM,7,13672.95,12,0
1/10/2025,2020595,NLA_NE-10178,NLA22_NE-10031,6/23/2022,1,NE,PHYX,4183,PENNALES,DIATOM,2,24910.16,189,1
1/10/2025,2020377,NLA_TX-10358,NLA22_TX-10140,6/9/2022,1,TX,PHYX,4183,PENNALES,DIATOM,8,9585.12,85,0
1/10/2025,2021463,NLA_FL-10121,NLA22_FL-10018,8/11/2022,1,FL,PHYX,4183,PENNALES,DIATOM,5,561.41,3,0
1/10/2025,2020351,NLA_CA-10337,NLA22_CA-10178,6/8/2022,1,CA,PHYX,4183,PENNALES,DIATOM,19,20128.61,29,0
1/10/2025,2021646,NLA_NE-10266,NLA22_NE-10102,8/30/2022,1,NE,PHYX,4183,PENNALES,DIATOM,1,5563.69,42,0
1/10/2025,2021757,NLA_OR-10184,NLA22_OR-10070,9/14/2022,1,OR,PHYX,4183,PENNALES,DIATOM,1,3653.49,14,0
1/10/2025,2021137,NLA_SD-10208,NLA22_SD-10043,8/3/2022,1,SD,PHYX,4183,PENNALES,DIATOM,1,33387.95,61,0
1/10/2025,2021056,NLA_IN-10301,NLA22_IN-10155,7/27/2022,1,IN,PHYX,4183,PENNALES,DIATOM,6,1332.71,8,0
1/10/2025,2021755,NLA_MN-10357,NLA22_MN-10050,9/14/2022,1,MN,PHYX,4183,PENNALES,DIATOM,12,4294.07,56,0
1/10/2025,2021398,NLA_MT-10353,NLA22_MT-10175,8/8/2022,1,MT,PHYX,4183,PENNALES,DIATOM,86,27340.49,212,0
1/10/2025,2021071,NLA_MT-10219,NLA22_MT-10066,7/27/2022,1,MT,PHYX,4183,PENNALES,DIATOM,30,55695.1,147,0
1/10/2025,2021567,NLA_CA-10227,NLA22_CA-10030,8/22/2022,1,CA,PHYX,4183,PENNALES,DIATOM,1,338.83,1,0
1/10/2025,2021847,NLA_SD-10368,NLA22_SD-10182,9/29/2022,1,SD,PHYX,4183,PENNALES,DIATOM,4,15471.39,26,0
1/10/2025,2020877,NLA_VT-10025,NLA22_VT-10002,7/19/2022,1,VT,PHYX,4183,PENNALES,DIATOM,3,4835.61,37,0
1/10/2025,2021390,NLA_OK-10184,NLA22_OK-10073,8/8/2022,1,OK,PHYX,4183,PENNALES,DIATOM,6,546.92,18,0
1/10/2025,2021809,NLA_MI-10288,NLA22_MI-10142,9/21/2022,1,MI,PHYX,4183,PENNALES,DIATOM,1,904.05,2,0
1/10/2025,2020960,NLA_FL-10111,NLA22_FL-10003,7/20/2022,1,FL,PHYX,4183,PENNALES,DIATOM,175,162707.35,904,1
1/10/2025,2020447,NLA_KY-10057,NLA22_KY-10019,6/14/2022,1,KY,PHYX,4183,PENNALES,DIATOM,6,7646.98,21,1
1/10/2025,2021443,NLA_IN-10295,NLA22_IN-10149,8/8/2022,1,IN,PHYX,4183,PENNALES,DIATOM,3,550.51,8,1
1/10/2025,2021672,NLA_KS-10140,NLA22_KS-10064,8/31/2022,1,KS,PHYX,4183,PENNALES,DIATOM,4,486926.77,466,0
1/10/2025,2021730,NLA_WV-10047,NLA22_WV-10021,9/13/2022,1,WV,PHYX,4183,PENNALES,DIATOM,90,36178.54,216,1
1/10/2025,2020691,NLA_MI-10150,NLA22_MI-10005,6/30/2022,1,MI,PHYX,4183,PENNALES,DIATOM,1,6624.45,11,1
1/10/2025,2021034,NLA_TX-10277,NLA22_TX-10088,7/27/2022,1,TX,PHYX,4183,PENNALES,DIATOM,5,25353.21,35,0
1/10/2025,2020807,NLA_AL-10052,NLA22_AL-10004,7/13/2022,1,AL,PHYX,4183,PENNALES,DIATOM,3,5274.79,20,0
1/10/2025,2020396,NLA_NM-10135,NLA22_NM-10055,6/13/2022,1,NM,PHYX,4183,PENNALES,DIATOM,21,33858.09,75,1
1/10/2025,2021018,NLA_TX-10367,NLA22_TX-10149,7/26/2022,1,TX,PHYX,4183,PENNALES,DIATOM,2,1862.84,7,0
1/10/2025,2021844,NLA_NE-10204,NLA22_NE-10057,9/28/2022,1,NE,PHYX,4183,PENNALES,DIATOM,3,38753.04,187,1
1/10/2025,2020350,NLA_WY-10140,NLA22_WY-10023,6/8/2022,1,WY,PHYX,4183,PENNALES,DIATOM,5,19144.77,20,0
1/10/2025,2021393,NLA_MT-10282,NLA22_MT-10030,8/7/2022,1,MT,PHYX,4183,PENNALES,DIATOM,6,3461.2,26,0
1/10/2025,2020270,NLA_NJ-10023,NLA22_NJ-10003,6/7/2022,1,NJ,PHYX,4183,PENNALES,DIATOM,1,3099.19,103,1
1/10/2025,2020966,NLA_WA-10170,NLA22_WA-10059,7/20/2022,1,WA,PHYX,4183,PENNALES,DIATOM,30,779141.73,79,0
1/10/2025,2021097,NLA_MN-10380,NLA22_MN-10093,8/1/2022,1,MN,PHYX,4183,PENNALES,DIATOM,17,61085.44,764,0
1/10/2025,2020440,NLA_CA-10173,NLA22_CA-10016,6/14/2022,1,CA,PHYX,4183,PENNALES,DIATOM,8,38987.78,62,0
1/10/2025,2021446,NLA_WY-10120,NLA22_WY-10035,8/8/2022,1,WY,PHYX,4183,PENNALES,DIATOM,1,10847.16,6,1
1/10/2025,2020331,NLA_WV-10042,NLA22_WV-10005,6/7/2022,1,WV,PHYX,4183,PENNALES,DIATOM,1,7024.83,6,0
1/10/2025,2021765,NLA_OR-10310,NLA22_OR-10183,9/15/2022,1,OR,PHYX,4183,PENNALES,DIATOM,29,9528.69,26,0
1/10/2025,2021449,NLA_NC-10058,NLA22_NC-10002,8/11/2022,1,NC,PHYX,4183,PENNALES,DIATOM,1,2213.71,15,0
1/10/2025,2021596,NLA_NY-10004,NES22-10009,8/24/2022,1,NY,PHYX,4183,PENNALES,DIATOM,21,7083.31,36,0
1/10/2025,2021768,NLA_KS-10170,NLA22_KS-10094,9/14/2022,1,KS,PHYX,4183,PENNALES,DIATOM,35,318512.03,1652,0
1/10/2025,2021069,NLA_CO-10080,NLA22_CO-10009,7/28/2022,2,CO,PHYX,4183,PENNALES,DIATOM,7,257.14,7,1
1/10/2025,2021736,NLA_NY-10079,NLA22_NY-10043,9/14/2022,1,NY,PHYX,4183,PENNALES,DIATOM,6,13479.32,108,1
1/10/2025,2021758,NLA_AL-10060,NLA22_AL-10019,9/15/2022,1,AL,PHYX,4183,PENNALES,DIATOM,2,4842.48,43,0
1/10/2025,2021731,NLA_MN-10183,NLA22_MN-10067,9/13/2022,1,MN,PHYX,4183,PENNALES,DIATOM,1,550.07,1,1
1/10/2025,2021810,NLA_NY-10100,NLA22_NY-10064,9/21/2022,1,NY,PHYX,4183,PENNALES,DIATOM,3,1219.2,4,0
1/10/2025,2021773,NLA_MN-10172,NLA22_MN-10056,9/15/2022,1,MN,PHYX,4183,PENNALES,DIATOM,22,529372.2,5375,1
1/10/2025,2021538,NLA_ME-10026,NES22-10003,8/17/2022,1,ME,PHYX,4183,PENNALES,DIATOM,92,420412.14,997,0
1/10/2025,2021462,NLA_TX-10216,NLA22_TX-10002,8/11/2022,2,TX,PHYX,4183,PENNALES,DIATOM,4,6366.07,118,0
1/10/2025,2021835,NLA_MD-10009,NES22-10019,9/26/2022,1,MD,PHYX,4183,PENNALES,DIATOM,21,186940.1,532,0
1/10/2025,2021127,NLA_MT-10333,NLA22_MT-10155,8/2/2022,1,MT,PHYX,4183,PENNALES,DIATOM,4,4894.26,4,0
1/10/2025,2021799,NLA_CA-10269,NLA22_CA-10110,9/20/2022,1,CA,PHYX,4183,PENNALES,DIATOM,3,1957.23,28,1
1/10/2025,2020280,NLA_NJ-10025,NLA22_NJ-10009,6/1/2022,1,NJ,PHYX,4183,PENNALES,DIATOM,1,10330.63,191,1
1/10/2025,2020752,NLA_ME-10068,NLA22_ME-10002,7/11/2022,2,ME,PHYX,4183,PENNALES,DIATOM,3,7438.05,31,0
1/10/2025,2021183,NLA_FL-10137,NLA22_FL-10008,8/4/2022,1,FL,PHYX,4183,PENNALES,DIATOM,4,50511.45,65,1
1/10/2025,2021708,NLA_FL-10111,NLA22_FL-10003,9/9/2022,2,FL,PHYX,4183,PENNALES,DIATOM,1,797.13,8,1
1/10/2025,2021458,NLA_ND-10276,NLA22_ND-10132,8/11/2022,1,ND,PHYX,4183,PENNALES,DIATOM,3,11663.55,28,0
1/10/2025,2021647,NLA_CA-10318,NLA22_CA-10159,8/30/2022,1,CA,PHYX,4183,PENNALES,DIATOM,2,14014.7,6,0
1/10/2025,2021471,NLA_IN-10159,NLA22_IN-10010,8/12/2022,1,IN,PHYX,4183,PENNALES,DIATOM,354,982960.06,4201,1
1/10/2025,2020643,NLA_SD-10221,NLA22_SD-10057,6/28/2022,1,SD,PHYX,4183,PENNALES,DIATOM,2,2197.11,29,1
1/10/2025,2021792,NLA_NY-10061,NLA22_NY-10024,9/20/2022,1,NY,PHYX,4183,PENNALES,DIATOM,24,18108.59,87,0
1/10/2025,2021048,NLA_MN-10373,NLA22_MN-10086,7/27/2022,1,MN,PHYX,4183,PENNALES,DIATOM,1,341.82,3,0
1/10/2025,2021540,NLA_MO-10113,NLA22_MO-10044,8/18/2022,1,MO,PHYX,4183,PENNALES,DIATOM,2,6637.54,18,1
1/10/2025,2020596,NLA_DE-10051,NLA22_DE-10018,6/23/2022,1,DE,PHYX,4183,PENNALES,DIATOM,2,5337.89,63,0
1/10/2025,2021400,NLA_ND-10147,NLA22_ND-10005,8/8/2022,1,ND,PHYX,4183,PENNALES,DIATOM,1,33314.55,265,1
1/10/2025,2020315,NLA_CA-10234,NLA22_CA-10037,6/6/2022,1,CA,PHYX,4183,PENNALES,DIATOM,8,7679.94,15,0
1/10/2025,2021184,NLA_MT-10239,NLA22_MT-10086,8/5/2022,1,MT,PHYX,4183,PENNALES,DIATOM,23,44000.81,147,0
1/10/2025,2021772,NLA_MN-10397,NLA22_MN-10110,9/16/2022,1,MN,PHYX,4183,PENNALES,DIATOM,1,38485.66,222,1
1/10/2025,2021619,NLA_KS-10085,NLA22_KS-10022,8/29/2022,1,KS,PHYX,4183,PENNALES,DIATOM,1,2765.75,39,0
1/10/2025,2021840,NLA_NJ-10021,NLA22_NJ-10001,9/27/2022,2,NJ,PHYX,4183,PENNALES,DIATOM,2,1855.74,3,0
1/10/2025,2020817,NLA_WY-10138,NLA22_WY-10021,7/13/2022,1,WY,PHYX,4183,PENNALES,DIATOM,2,13775.86,14,0
1/10/2025,2021603,NLA_GA-10141,NLA22_GA-10091,8/25/2022,1,GA,PHYX,4183,PENNALES,DIATOM,2,3029.04,25,0
1/10/2025,2021710,NLA_OR-10055,NES22-10209,9/9/2022,1,OR,PHYX,4183,PENNALES,DIATOM,2,355.69,2,1
1/10/2025,2021793,NLA_NY-10002,NES22-10007,9/20/2022,1,NY,PHYX,4183,PENNALES,DIATOM,38,15162.62,113,1
1/10/2025,2021550,NLA_IL-10088,NLA22_IL-10037,8/21/2022,1,IL,PHYX,4183,PENNALES,DIATOM,4,82887.58,312,1
1/10/2025,2021808,NLA_NY-10077,NLA22_NY-10041,9/21/2022,1,NY,PHYX,4183,PENNALES,DIATOM,1,1883.19,2,1
1/10/2025,2020293,NLA_KY-10045,NLA22_KY-10002,6/1/2022,1,KY,PHYX,4183,PENNALES,DIATOM,2,9804.7,28,0
1/10/2025,2021747,NLA_UT-10373,NLA22_UT-10043,9/14/2022,1,UT,PHYX,4183,PENNALES,DIATOM,1,112.1,1,0
1/10/2025,2021434,NLA_NE-10201,NLA22_NE-10054,8/10/2022,1,NE,PHYX,4183,PENNALES,DIATOM,2,1442.73,21,0
1/10/2025,2021170,NLA_PA-10023,NES22-10016,8/4/2022,1,PA,PHYX,4183,PENNALES,DIATOM,3,6263.12,8,0
1/10/2025,2020310,NLA_LA-10146,NLA22_LA-10016,6/5/2022,1,LA,PHYX,4183,PENNALES,DIATOM,20,38375.24,304,1
1/10/2025,2021523,NLA_MS-10046,NLA22_MS-10001,8/17/2022,2,MS,PHYX,4183,PENNALES,DIATOM,54,142121.05,510,0
1/10/2025,2021112,NLA_IN-10132,NLA22_IN-10032,8/1/2022,1,IN,PHYX,4183,PENNALES,DIATOM,5,1481143.64,56,0
1/10/2025,2021798,NLA_IN-10008,NES22-10087,9/20/2022,1,IN,PHYX,4183,PENNALES,DIATOM,6,48930.53,208,0
1/10/2025,2021399,NLA_MT-10343,NLA22_MT-10165,8/8/2022,1,MT,PHYX,4183,PENNALES,DIATOM,21,3160.88,63,0
1/10/2025,2020319,NLA_AR-10038,NLA22_AR-10013,6/6/2022,1,AR,PHYX,4183,PENNALES,DIATOM,18,188059.81,66,0
1/10/2025,2021407,NLA_OK-10185,NLA22_OK-10074,8/8/2022,1,OK,PHYX,4183,PENNALES,DIATOM,37,132912.89,1737,1
1/10/2025,2020241,NLA_AZ-10117,NLA22_AZ-10026,5/11/2022,1,AZ,PHYX,4183,PENNALES,DIATOM,6,24085.12,118,0
1/10/2025,2020645,NLA_SD-10237,NLA22_SD-10073,6/28/2022,1,SD,PHYX,4183,PENNALES,DIATOM,23,133380.87,1769,0
1/10/2025,2020287,NLA_VA-10084,NLA22_VA-10011,6/1/2022,1,VA,PHYX,4183,PENNALES,DIATOM,1,4842.48,32,1
1/10/2025,2020635,NLA_CO-10086,NLA22_CO-10024,6/27/2022,1,CO,PHYX,4183,PENNALES,DIATOM,1,231.78,2,0
1/10/2025,2020341,NLA_LA-10231,NLA22_LA-10101,6/8/2022,1,LA,PHYX,4183,PENNALES,DIATOM,1,7438.05,15,0
1/10/2025,2020374,NLA_AZ-10117,NLA22_AZ-10026,6/9/2022,2,AZ,PHYX,4183,PENNALES,DIATOM,21,99504.58,868,0
1/10/2025,2021761,NLA_TN-10025,NES22-10014,9/14/2022,1,TN,PHYX,4183,PENNALES,DIATOM,14,32541.47,289,0
1/10/2025,2021714,NLA_MN-10162,NLA22_MN-10021,9/12/2022,1,MN,PHYX,4183,PENNALES,DIATOM,9,23211.5,117,1
1/10/2025,2021834,NLA_MN-10367,NLA22_MN-10080,9/26/2022,1,MN,PHYX,4183,PENNALES,DIATOM,1,5722.89,69,1
1/10/2025,2020502,NLA_SD-10263,NLA22_SD-10027,6/14/2022,1,SD,PHYX,4183,PENNALES,DIATOM,89,4135116.94,4597,0
1/10/2025,2021144,NLA_MS-10102,NLA22_MS-10057,8/2/2022,1,MS,PHYX,4183,PENNALES,DIATOM,1,894,8,0
1/10/2025,2020485,NLA_WI-10243,NLA22_WI-10118,6/16/2022,1,WI,PHYX,4184,BACILLARIOPHYCEAE,DIATOM,29,11303.57,41,0
1/10/2025,2021826,NLA_ND-10278,NLA22_ND-10134,9/22/2022,1,ND,PHYX,4186,ANKYRA,GREEN ALGAE,3,1043.18,22,1
1/10/2025,2020326,NLA_NV-10022,NES22-10192,6/7/2022,1,NV,PHYX,4186,ANKYRA,GREEN ALGAE,13,3241.95,48,1
1/10/2025,2021527,NLA_OH-10097,NLA22_OH-10032,8/18/2022,1,OH,PHYX,4186,ANKYRA,GREEN ALGAE,3,762.64,44,1
1/10/2025,2020607,NLA_ND-10145,NLA22_ND-10003,6/27/2022,2,ND,PHYX,4186,ANKYRA,GREEN ALGAE,3,2849469.98,187,1
1/10/2025,2021827,NLA_DE-10038,NLA22_DE-10004,9/22/2022,2,DE,PHYX,4186,ANKYRA,GREEN ALGAE,1,1136.66,50,1
1/10/2025,2021683,NLA_CA-10262,NLA22_CA-10103,9/7/2022,1,CA,PHYX,4186,ANKYRA,GREEN ALGAE,2,352.3,7,1
1/10/2025,2021785,NLA_IL-10052,NLA22_IL-10001,9/19/2022,2,IL,PHYX,4186,ANKYRA,GREEN ALGAE,4,250.53,18,1
1/10/2025,2021421,NLA_IN-10310,NLA22_IN-10164,8/9/2022,1,IN,PHYX,4186,ANKYRA,GREEN ALGAE,1,1825.57,65,1
1/10/2025,2021521,NLA_IL-10056,NLA22_IL-10006,8/17/2022,1,IL,PHYX,4186,ANKYRA,GREEN ALGAE,15,11676.14,519,1
1/10/2025,2021408,NLA_IN-10308,NLA22_IN-10162,8/9/2022,1,IN,PHYX,4186,ANKYRA,GREEN ALGAE,1,1217.05,26,1
1/10/2025,2021718,NLA_SD-10355,NLA22_SD-10169,9/12/2022,1,SD,PHYX,4186,ANKYRA,GREEN ALGAE,6,2264.29,21,1
1/10/2025,2020495,NLA_MT-10323,NLA22_MT-10145,6/19/2022,1,MT,PHYX,4186,ANKYRA,GREEN ALGAE,4,2137.55,32,1
1/10/2025,2021444,NLA_TX-10259,NLA22_TX-10070,8/10/2022,1,TX,PHYX,4186,ANKYRA,GREEN ALGAE,3,202.84,13,1
1/10/2025,2021841,NLA_MO-10072,NLA22_MO-10020,9/27/2022,1,MO,PHYX,4186,ANKYRA,GREEN ALGAE,4,66.91,3,1
1/10/2025,2021121,NLA_NM-10020,NLA22_NM-10028,8/2/2022,1,NM,PHYX,4186,ANKYRA,GREEN ALGAE,4,3234.3,28,1
1/10/2025,2020719,NLA_CA-10200,NLA22_CA-10067,7/6/2022,1,CA,PHYX,4186,ANKYRA,GREEN ALGAE,9,1178.32,18,1
1/10/2025,2021828,NLA_CA-10037,NES22-10196,9/21/2022,1,CA,PHYX,4186,ANKYRA,GREEN ALGAE,15,10020.24,133,1
1/10/2025,2021540,NLA_MO-10113,NLA22_MO-10044,8/18/2022,1,MO,PHYX,4186,ANKYRA,GREEN ALGAE,3,571.86,27,1
1/10/2025,2020649,NLA_CT-10060,NLA22_CT-10007,8/2/2022,1,CT,PHYX,4186,ANKYRA,GREEN ALGAE,1,994.56,35,1
1/10/2025,2021633,NLA_IL-10025,NLA22_IL-10018,8/30/2022,1,IL,PHYX,4186,ANKYRA,GREEN ALGAE,5,3508.6,49,1
1/10/2025,2020309,NLA_RI-10053,NLA22_RI-10001,6/5/2022,1,RI,PHYX,4186,ANKYRA,GREEN ALGAE,18,2522.61,56,1
1/10/2025,2020737,NLA_WA-10176,NLA22_WA-10065,7/7/2022,1,WA,PHYX,4186,ANKYRA,GREEN ALGAE,8,2652.07,66,1
1/10/2025,2020478,NLA_CA-10009,NES22-10188,6/15/2022,1,CA,PHYX,4186,ANKYRA,GREEN ALGAE,5,197.36,8,1
1/10/2025,2020442,NLA_VA-10090,NLA22_VA-10029,6/15/2022,1,VA,PHYX,4186,ANKYRA,GREEN ALGAE,7,8728.31,130,1
1/10/2025,2020269,NLA_NJ-10043,NLA22_NJ-10023,6/8/2022,1,NJ,PHYX,4186,ANKYRA,GREEN ALGAE,3,863,28,1
