PUBLICATION_DATE,TAXA_ID,ALGAL_GROUP,TARGET_TAXON,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES_EPITHET,SPECIES_NAME
1/13/2025,4620,CYANOBACTERIA,MERISMOPEDIA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MERISMOPEDIA,,
1/13/2025,4621,CYANOBACTERIA,SNOWELLA FENNICA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,SNOWELLA,FENNICA,SNOWELLA FENNICA
1/13/2025,4622,CYANOBACTERIA,SNOWELLA LACUSTRIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,SNOWELLA,LACUSTRIS,SNOWELLA LACUSTRIS
1/13/2025,4623,CYANOBACTERIA,SNOWELLA LITTORALIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,SNOWELLA,LITTORALIS,SNOWELLA LITTORALIS
1/13/2025,4624,CYANOBACTERIA,SNOWELLA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,SNOWELLA,,
1/13/2025,4626,CYANOBACTERIA,SYNECHOCYSTIS AQUATILIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,SYNECHOCYSTIS,AQUATILIS,SYNECHOCYSTIS AQUATILIS
1/13/2025,4627,CYANOBACTERIA,SYNECHOCYSTIS ENDOBIOTICA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,SYNECHOCYSTIS,ENDOBIOTICA,SYNECHOCYSTIS ENDOBIOTICA
1/13/2025,4628,CYANOBACTERIA,SYNECHOCYSTIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,SYNECHOCYSTIS,,
1/13/2025,4629,CYANOBACTERIA,WORONICHINIA KARELICA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,WORONICHINIA,KARELICA,WORONICHINIA KARELICA
1/13/2025,4630,CYANOBACTERIA,WORONICHINIA NAEGELIANA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,WORONICHINIA,NAEGELIANA,WORONICHINIA NAEGELIANA
1/13/2025,4631,CYANOBACTERIA,WORONICHINIA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,WORONICHINIA,,
1/13/2025,4632,CYANOBACTERIA,TOLYPOTHRIX TENUIS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,TOLYPOTHRICHACEAE,TOLYPOTHRIX,TENUIS,TOLYPOTHRIX TENUIS
1/13/2025,4633,CYANOBACTERIA,TOLYPOTHRIX,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,TOLYPOTHRICHACEAE,TOLYPOTHRIX,,
1/13/2025,4634,CYANOBACTERIA,GLOEOCAPSA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCIDIOPSIDALES,GLOEOCAPSACEAE,GLOEOCAPSA,,
1/13/2025,4635,CYANOBACTERIA,MICROCYSTIS AERUGINOSA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MICROCYSTIS,AERUGINOSA,MICROCYSTIS AERUGINOSA
1/13/2025,4636,CYANOBACTERIA,MICROCYSTIS BOTRYS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MICROCYSTIS,BOTRYS,MICROCYSTIS BOTRYS
1/13/2025,4637,CYANOBACTERIA,MICROCYSTIS FLOS-AQUAE,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MICROCYSTIS,FLOS-AQUAE,MICROCYSTIS FLOS-AQUAE
1/13/2025,4638,CYANOBACTERIA,MICROCYSTIS NATANS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MICROCYSTIS,NATANS,MICROCYSTIS NATANS
1/13/2025,4639,CYANOBACTERIA,MICROCYSTIS SMITHII,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MICROCYSTIS,SMITHII,MICROCYSTIS SMITHII
1/13/2025,4640,CYANOBACTERIA,MICROCYSTIS VIRIDIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MICROCYSTIS,VIRIDIS,MICROCYSTIS VIRIDIS
1/13/2025,4641,CYANOBACTERIA,MICROCYSTIS WESENBERGII,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MICROCYSTIS,WESENBERGII,MICROCYSTIS WESENBERGII
1/13/2025,4642,CYANOBACTERIA,MICROCYSTIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MICROCYSTIS,,
1/13/2025,4643,CYANOBACTERIA,ANABAENA AEQUALIS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,AEQUALIS,ANABAENA AEQUALIS
1/13/2025,4644,CYANOBACTERIA,ANABAENA AFFINIS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,AFFINIS,ANABAENA AFFINIS
1/13/2025,4645,CYANOBACTERIA,ANABAENA ANGSTUMALIS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,ANGSTUMALIS,ANABAENA ANGSTUMALIS
1/13/2025,4646,CYANOBACTERIA,ANABAENA CARMICHAELII,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,CARMICHAELII,ANABAENA CARMICHAELII
1/13/2025,4647,CYANOBACTERIA,ANABAENA CIRCINALIS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,CIRCINALIS,ANABAENA CIRCINALIS
1/13/2025,4648,CYANOBACTERIA,ANABAENA COMPACTA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,COMPACTA,ANABAENA COMPACTA
1/13/2025,4649,CYANOBACTERIA,ANABAENA CRASSA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,CRASSA,ANABAENA CRASSA
1/13/2025,4650,CYANOBACTERIA,ANABAENA CYLINDRICA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,CYLINDRICA,ANABAENA CYLINDRICA
1/13/2025,4651,CYANOBACTERIA,ANABAENA FLOS-AQUAE,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,FLOS-AQUAE,ANABAENA FLOS-AQUAE
1/13/2025,4652,CYANOBACTERIA,ANABAENA INAEQUALIS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,INAEQUALIS,ANABAENA INAEQUALIS
1/13/2025,4653,CYANOBACTERIA,ANABAENA LEMMERMANNII,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,LEMMERMANNII,ANABAENA LEMMERMANNII
1/13/2025,4654,CYANOBACTERIA,ANABAENA LIMNETICA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,LIMNETICA,ANABAENA LIMNETICA
1/13/2025,4655,CYANOBACTERIA,ANABAENA LONGICELLULARIS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,LONGICELLULARIS,ANABAENA LONGICELLULARIS
1/13/2025,4656,CYANOBACTERIA,ANABAENA PLANCTONICA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,PLANCTONICA,ANABAENA PLANCTONICA
1/13/2025,4657,CYANOBACTERIA,ANABAENA PSEUDOCOMPACTA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,PSEUDOCOMPACTA,ANABAENA PSEUDOCOMPACTA
1/13/2025,4658,CYANOBACTERIA,ANABAENA SIGMOIDEA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,SIGMOIDEA,ANABAENA SIGMOIDEA
1/13/2025,4659,CYANOBACTERIA,ANABAENA SMITHII,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,SMITHII,ANABAENA SMITHII
1/13/2025,4660,CYANOBACTERIA,ANABAENA SOLITARIA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,SOLITARIA,ANABAENA SOLITARIA
1/13/2025,4661,CYANOBACTERIA,ANABAENA SPIROIDES,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,SPIROIDES,ANABAENA SPIROIDES
1/13/2025,4662,CYANOBACTERIA,ANABAENA SUBCYLINDRICA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,SUBCYLINDRICA,ANABAENA SUBCYLINDRICA
1/13/2025,4663,CYANOBACTERIA,ANABAENA TORULOSA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,TORULOSA,ANABAENA TORULOSA
1/13/2025,4664,CYANOBACTERIA,ANABAENA VARIABILIS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,VARIABILIS,ANABAENA VARIABILIS
1/13/2025,4665,CYANOBACTERIA,ANABAENA WISCONSINENSIS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,WISCONSINENSIS,ANABAENA WISCONSINENSIS
1/13/2025,4666,CYANOBACTERIA,ANABAENA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,ANABAENA,,
1/13/2025,4667,CYANOBACTERIA,ANABAENOPSIS CIRCULARIS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,NODULARIACEAE,ANABAENOPSIS,CIRCULARIS,ANABAENOPSIS CIRCULARIS
1/13/2025,4669,CYANOBACTERIA,ANABAENOPSIS TANGANYIKAE,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,NODULARIACEAE,ANABAENOPSIS,TANGANYIKAE,ANABAENOPSIS TANGANYIKAE
1/13/2025,4670,CYANOBACTERIA,ANABAENOPSIS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,NODULARIACEAE,ANABAENOPSIS,,
1/13/2025,4671,CYANOBACTERIA,APHANIZOMENON APHANIZOMENOIDES,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,APHANIZOMENON,APHANIZOMENOIDES,APHANIZOMENON APHANIZOMENOIDES
1/13/2025,4672,CYANOBACTERIA,APHANIZOMENON CAPRICORNI,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,APHANIZOMENON,CAPRICORNI,APHANIZOMENON CAPRICORNI
1/13/2025,4673,CYANOBACTERIA,APHANIZOMENON FLOS-AQUAE,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,APHANIZOMENON,FLOS-AQUAE,APHANIZOMENON FLOS-AQUAE
1/13/2025,4674,CYANOBACTERIA,APHANIZOMENON GRACILE,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,APHANIZOMENON,GRACILE,APHANIZOMENON GRACILE
1/13/2025,4675,CYANOBACTERIA,APHANIZOMENON ISSATSCHENKOI,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,APHANIZOMENON,ISSATSCHENKOI,APHANIZOMENON ISSATSCHENKOI
1/13/2025,4676,CYANOBACTERIA,APHANIZOMENON YEZOENSE,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,APHANIZOMENON,YEZOENSE,APHANIZOMENON YEZOENSE
1/13/2025,4677,CYANOBACTERIA,APHANIZOMENON,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,APHANIZOMENON,,
1/13/2025,4678,CYANOBACTERIA,CYLINDROSPERMOPSIS PHILLIPINENSIS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,CYLINDROSPERMOPSIS,PHILLIPINENSIS,CYLINDROSPERMOPSIS PHILLIPINENSIS
1/13/2025,4679,CYANOBACTERIA,CYLINDROSPERMOPSIS RACIBORSKII,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,CYLINDROSPERMOPSIS,RACIBORSKII,CYLINDROSPERMOPSIS RACIBORSKII
1/13/2025,4680,CYANOBACTERIA,CYLINDROSPERMOPSIS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,CYLINDROSPERMOPSIS,,
1/13/2025,4681,CYANOBACTERIA,CYLINDROSPERMUM,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,CYLINDROSPERMUM,,
1/13/2025,4682,CYANOBACTERIA,DOLICHOSPERMUM CIRCINALE,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,DOLICHOSPERMUM,CIRCINALE,DOLICHOSPERMUM CIRCINALE
1/13/2025,4683,CYANOBACTERIA,DOLICHOSPERMUM FLOS-AQUAE,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,DOLICHOSPERMUM,FLOS-AQUAE,DOLICHOSPERMUM FLOS-AQUAE
1/13/2025,4684,CYANOBACTERIA,DOLICHOSPERMUM,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,DOLICHOSPERMUM,,
1/13/2025,4685,CYANOBACTERIA,NODULARIA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,NODULARIACEAE,NODULARIA,,
1/13/2025,4686,CYANOBACTERIA,RAPHIDIOPSIS CURVATA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,RAPHIDIOPSIS,CURVATA,RAPHIDIOPSIS CURVATA
1/13/2025,4687,CYANOBACTERIA,RAPHIDIOPSIS MEDITERRANEA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,RAPHIDIOPSIS,MEDITERRANEA,RAPHIDIOPSIS MEDITERRANEA
1/13/2025,4688,CYANOBACTERIA,RAPHIDIOPSIS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,RAPHIDIOPSIS,,
1/13/2025,4689,CYANOBACTERIA,NOSTOCACEAE,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,NOSTOCACEAE,,,
1/13/2025,4690,CYANOBACTERIA,ARTHROSPIRA,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,MICROCOLEACEAE,ARTHROSPIRA,,
1/13/2025,4691,CYANOBACTERIA,LYNGBYA HIERONYMUSII,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,MICROCOLEACEAE,LYNGBYA,HIERONYMUSII,LYNGBYA HIERONYMUSII
1/13/2025,4692,CYANOBACTERIA,LYNGBYA LIMNETICA,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,MICROCOLEACEAE,LYNGBYA,LIMNETICA,LYNGBYA LIMNETICA
1/13/2025,4693,CYANOBACTERIA,LYNGBYA,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,MICROCOLEACEAE,LYNGBYA,,
1/13/2025,4694,CYANOBACTERIA,OSCILLATORIA LIMOSA,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,OSCILLATORIACEAE,OSCILLATORIA,LIMOSA,OSCILLATORIA LIMOSA
1/13/2025,4695,CYANOBACTERIA,OSCILLATORIA ORNATA,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,OSCILLATORIACEAE,OSCILLATORIA,ORNATA,OSCILLATORIA ORNATA
1/13/2025,4696,CYANOBACTERIA,OSCILLATORIA PRINCEPS,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,OSCILLATORIACEAE,OSCILLATORIA,PRINCEPS,OSCILLATORIA PRINCEPS
1/13/2025,4697,CYANOBACTERIA,OSCILLATORIA SIMPLICISSIMA,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,OSCILLATORIACEAE,OSCILLATORIA,SIMPLICISSIMA,OSCILLATORIA SIMPLICISSIMA
1/13/2025,4698,CYANOBACTERIA,OSCILLATORIA SUBBREVIS,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,OSCILLATORIACEAE,OSCILLATORIA,SUBBREVIS,OSCILLATORIA SUBBREVIS
1/13/2025,4699,CYANOBACTERIA,OSCILLATORIA TENUIS,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,OSCILLATORIACEAE,OSCILLATORIA,TENUIS,OSCILLATORIA TENUIS
1/13/2025,4700,CYANOBACTERIA,OSCILLATORIA,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,OSCILLATORIACEAE,OSCILLATORIA,,
1/13/2025,4701,CYANOBACTERIA,PHORMIDIUM,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,OSCILLATORIACEAE,PHORMIDIUM,,
1/13/2025,4702,CYANOBACTERIA,PLANKTOTHRIX AGARDHII,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,MICROCOLEACEAE,PLANKTOTHRIX,AGARDHII,PLANKTOTHRIX AGARDHII
1/13/2025,4703,CYANOBACTERIA,PLANKTOTHRIX COMPRESSA,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,MICROCOLEACEAE,PLANKTOTHRIX,COMPRESSA,PLANKTOTHRIX COMPRESSA
1/13/2025,4704,CYANOBACTERIA,PLANKTOTHRIX ISOTHRIX,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,MICROCOLEACEAE,PLANKTOTHRIX,ISOTHRIX,PLANKTOTHRIX ISOTHRIX
1/13/2025,4705,CYANOBACTERIA,PLANKTOTHRIX SUSPENSA,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,MICROCOLEACEAE,PLANKTOTHRIX,SUSPENSA,PLANKTOTHRIX SUSPENSA
1/13/2025,4706,CYANOBACTERIA,PLANKTOTHRIX,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,MICROCOLEACEAE,PLANKTOTHRIX,,
1/13/2025,4707,CYANOBACTERIA,TRICHODESMIUM LACUSTRE,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,MICROCOLEACEAE,TRICHODESMIUM,LACUSTRE,TRICHODESMIUM LACUSTRE
1/13/2025,4708,CYANOBACTERIA,TYCHONEMA BOURRELLYI,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,MICROCOLEACEAE,TYCHONEMA,BOURRELLYI,TYCHONEMA BOURRELLYI
1/13/2025,4709,CYANOBACTERIA,TYCHONEMA,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,MICROCOLEACEAE,TYCHONEMA,,
1/13/2025,4710,CYANOBACTERIA,GEITLERINEMA,CYANOBACTERIA,CYANOPHYCEAE,GEITLERINEMATALES,GEITLERINEMATACEAE,GEITLERINEMA,,
1/13/2025,4711,CYANOBACTERIA,GLAUCOSPIRA,CYANOBACTERIA,CYANOPHYCEAE,SPIRULINALES,SPIRULINACEAE,GLAUCOSPIRA,,
1/13/2025,4712,CYANOBACTERIA,HETEROLEIBLEINIA,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,HETEROLEIBLEINIA,,
1/13/2025,4713,CYANOBACTERIA,JAAGINEMA METAPHYTICUM,CYANOBACTERIA,CYANOPHYCEAE,SYNECHOCOCCALES,SYNECHOCOCCALES FAMILIA INCERTAE SEDIS,JAAGINEMA,METAPHYTICUM,JAAGINEMA METAPHYTICUM
1/13/2025,4714,CYANOBACTERIA,JAAGINEMA,CYANOBACTERIA,CYANOPHYCEAE,SYNECHOCOCCALES,SYNECHOCOCCALES FAMILIA INCERTAE SEDIS,JAAGINEMA,,
1/13/2025,4715,CYANOBACTERIA,LEPTOLYNGBYA ANGUSTISSIMA,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,LEPTOLYNGBYA,ANGUSTISSIMA,LEPTOLYNGBYA ANGUSTISSIMA
1/13/2025,4716,CYANOBACTERIA,LEPTOLYNGBYA BORYANUM,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,LEPTOLYNGBYA,BORYANUM,LEPTOLYNGBYA BORYANUM
1/13/2025,4717,CYANOBACTERIA,LEPTOLYNGBYA SUBTILIS,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,LEPTOLYNGBYA,SUBTILIS,LEPTOLYNGBYA SUBTILIS
1/13/2025,4718,CYANOBACTERIA,LEPTOLYNGBYA TENUIS,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,LEPTOLYNGBYA,TENUIS,LEPTOLYNGBYA TENUIS
1/13/2025,4719,CYANOBACTERIA,LEPTOLYNGBYA,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,LEPTOLYNGBYA,,
1/13/2025,4720,CYANOBACTERIA,LIMNOTHRIX REDEKEI,CYANOBACTERIA,CYANOPHYCEAE,PSEUDANABAENALES,PSEUDANABAENACEAE,LIMNOTHRIX,REDEKEI,LIMNOTHRIX REDEKEI
1/13/2025,4721,CYANOBACTERIA,LIMNOTHRIX,CYANOBACTERIA,CYANOPHYCEAE,PSEUDANABAENALES,PSEUDANABAENACEAE,LIMNOTHRIX,,
1/13/2025,4722,CYANOBACTERIA,PLANKTOLYNGBYA CAPILLARIS,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,PLANKTOLYNGBYA,CAPILLARIS,PLANKTOLYNGBYA CAPILLARIS
1/13/2025,4723,CYANOBACTERIA,PLANKTOLYNGBYA CIRCUMCRETA,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,PLANKTOLYNGBYA,CIRCUMCRETA,PLANKTOLYNGBYA CIRCUMCRETA
1/13/2025,4724,CYANOBACTERIA,PLANKTOLYNGBYA CONTORTA,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,PLANKTOLYNGBYA,CONTORTA,PLANKTOLYNGBYA CONTORTA
1/13/2025,4725,CYANOBACTERIA,PLANKTOLYNGBYA LIMNETICA,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,PLANKTOLYNGBYA,LIMNETICA,PLANKTOLYNGBYA LIMNETICA
1/13/2025,4726,CYANOBACTERIA,PLANKTOLYNGBYA MICROSPIRA,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,PLANKTOLYNGBYA,MICROSPIRA,PLANKTOLYNGBYA MICROSPIRA
1/13/2025,4727,CYANOBACTERIA,PLANKTOLYNGBYA REGULARIS,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,PLANKTOLYNGBYA,REGULARIS,PLANKTOLYNGBYA REGULARIS
1/13/2025,4728,CYANOBACTERIA,PLANKTOLYNGBYA TALLINGII,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,PLANKTOLYNGBYA,TALLINGII,PLANKTOLYNGBYA TALLINGII
1/13/2025,4729,CYANOBACTERIA,PLANKTOLYNGBYA,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,PLANKTOLYNGBYA,,
1/13/2025,4730,CYANOBACTERIA,PSEUDANABAENA CATENATA,CYANOBACTERIA,CYANOPHYCEAE,PSEUDANABAENALES,PSEUDANABAENACEAE,PSEUDANABAENA,CATENATA,PSEUDANABAENA CATENATA
1/13/2025,4731,CYANOBACTERIA,PSEUDANABAENA GALEATA,CYANOBACTERIA,CYANOPHYCEAE,PSEUDANABAENALES,PSEUDANABAENACEAE,PSEUDANABAENA,GALEATA,PSEUDANABAENA GALEATA
1/13/2025,4732,CYANOBACTERIA,PSEUDANABAENA LIMNETICA,CYANOBACTERIA,CYANOPHYCEAE,PSEUDANABAENALES,PSEUDANABAENACEAE,PSEUDANABAENA,LIMNETICA,PSEUDANABAENA LIMNETICA
1/13/2025,4733,CYANOBACTERIA,PSEUDANABAENA RAPHIDIOIDES,CYANOBACTERIA,CYANOPHYCEAE,PSEUDANABAENALES,PSEUDANABAENACEAE,PSEUDANABAENA,RAPHIDIOIDES,PSEUDANABAENA RAPHIDIOIDES
1/13/2025,4734,CYANOBACTERIA,PSEUDANABAENA RECTA,CYANOBACTERIA,CYANOPHYCEAE,PSEUDANABAENALES,PSEUDANABAENACEAE,PSEUDANABAENA,RECTA,PSEUDANABAENA RECTA
1/13/2025,4735,CYANOBACTERIA,PSEUDANABAENA VORONICHINII,CYANOBACTERIA,CYANOPHYCEAE,PSEUDANABAENALES,PSEUDANABAENACEAE,PSEUDANABAENA,VORONICHINII,PSEUDANABAENA VORONICHINII
1/13/2025,4736,CYANOBACTERIA,PSEUDANABAENA,CYANOBACTERIA,CYANOPHYCEAE,PSEUDANABAENALES,PSEUDANABAENACEAE,PSEUDANABAENA,,
1/13/2025,4737,CYANOBACTERIA,ROMERIA LEOPOLIENSIS,CYANOBACTERIA,CYANOPHYCEAE,NODOSILINEALES,CYMATOLEGACEAE,ROMERIA,LEOPOLIENSIS,ROMERIA LEOPOLIENSIS
1/13/2025,4738,CYANOBACTERIA,ROMERIA SIMPLEX,CYANOBACTERIA,CYANOPHYCEAE,NODOSILINEALES,CYMATOLEGACEAE,ROMERIA,SIMPLEX,ROMERIA SIMPLEX
1/13/2025,4739,CYANOBACTERIA,ROMERIA,CYANOBACTERIA,CYANOPHYCEAE,NODOSILINEALES,CYMATOLEGACEAE,ROMERIA,,
1/13/2025,4740,CYANOBACTERIA,SPIRULINA MAJOR,CYANOBACTERIA,CYANOPHYCEAE,SPIRULINALES,SPIRULINACEAE,SPIRULINA,MAJOR,SPIRULINA MAJOR
1/13/2025,4741,CYANOBACTERIA,SPIRULINA MINIMA,CYANOBACTERIA,CYANOPHYCEAE,SPIRULINALES,SPIRULINACEAE,SPIRULINA,MINIMA,SPIRULINA MINIMA
1/13/2025,4742,CYANOBACTERIA,SPIRULINA SUBSALSA,CYANOBACTERIA,CYANOPHYCEAE,SPIRULINALES,SPIRULINACEAE,SPIRULINA,SUBSALSA,SPIRULINA SUBSALSA
1/13/2025,4743,CYANOBACTERIA,SPIRULINA,CYANOBACTERIA,CYANOPHYCEAE,SPIRULINALES,SPIRULINACEAE,SPIRULINA,,
